,datetime,gv_size,non_gv_size,tf_idf_size,f1_score,accuracy,precision,recall,TP,FP,TN,FN
665,2018-08-16T13:00:00,444.0,888.0,4079.0,0.631578947368421,0.9457364341085271,0.9230769230769231,0.48,937.0,0.0,0.0,94.0
666,2018-08-16T14:00:00,456.0,912.0,4628.0,0.32,0.9446254071661238,0.6666666666666666,0.21052631578947367,1141.0,2.0,0.0,81.0
667,2018-08-16T15:00:00,518.0,1036.0,4631.0,0.3076923076923077,0.9451219512195121,0.8,0.19047619047619047,1215.0,0.0,1.0,92.0
668,2018-08-16T16:00:00,502.0,1004.0,5125.0,0.3571428571428571,0.9501385041551247,1.0,0.21739130434782608,1345.0,0.0,1.0,95.0
669,2018-08-16T17:00:00,497.0,994.0,4968.0,0.5957446808510638,0.9446064139941691,0.7777777777777778,0.4827586206896552,1241.0,0.0,0.0,131.0
670,2018-08-16T18:00:00,506.0,1012.0,4960.0,0.4444444444444445,0.9388379204892966,1.0,0.2857142857142857,1220.0,0.0,2.0,86.0
671,2018-08-16T19:00:00,413.0,826.0,4716.0,0.22222222222222218,0.9315960912052117,0.75,0.13043478260869565,1138.0,0.0,0.0,90.0
672,2018-08-16T20:00:00,452.0,904.0,4714.0,0.2962962962962963,0.941358024691358,0.6666666666666666,0.19047619047619047,1191.0,0.0,2.0,101.0
673,2018-08-16T21:00:00,598.0,1196.0,4958.0,0.2222222222222222,0.9355828220858896,1.0,0.125,1210.0,0.0,1.0,92.0
674,2018-08-16T22:00:00,592.0,1184.0,4719.0,0.45454545454545453,0.9609120521172638,0.8333333333333334,0.3125,1122.0,0.0,0.0,103.0
675,2018-08-16T23:00:00,674.0,1348.0,4091.0,0.5777777777777777,0.9335664335664335,0.7222222222222222,0.48148148148148145,1034.0,0.0,2.0,108.0
676,2018-08-17T00:00:00,814.0,1628.0,4239.0,0.2285714285714286,0.9078498293515358,0.6666666666666666,0.13793103448275862,1069.0,1.0,0.0,101.0
677,2018-08-17T01:00:00,781.0,1562.0,4278.0,0.4814814814814815,0.9072847682119205,0.7222222222222222,0.3611111111111111,1102.0,1.0,0.0,105.0
678,2018-08-17T02:00:00,699.0,1398.0,4158.0,0.08,0.9212328767123288,0.25,0.047619047619047616,1063.0,0.0,1.0,100.0
679,2018-08-17T03:00:00,594.0,1188.0,4172.0,0.2857142857142857,0.9300699300699301,0.8,0.17391304347826086,1055.0,0.0,0.0,87.0
680,2018-08-17T04:00:00,581.0,1162.0,3837.0,0.6341463414634146,0.9404761904761905,0.7647058823529411,0.5416666666666666,900.0,1.0,0.0,106.0
681,2018-08-17T05:00:00,388.0,776.0,3553.0,0.16666666666666669,0.9606299212598425,1.0,0.09090909090909091,962.0,1.0,0.0,52.0
682,2018-08-17T06:00:00,256.0,512.0,3304.0,0.25,0.9452054794520548,0.6666666666666666,0.15384615384615385,815.0,0.0,2.0,56.0
683,2018-08-17T07:00:00,158.0,316.0,2838.0,0.0,0.9529411764705882,0.0,0.0,654.0,0.0,1.0,23.0
684,2018-08-17T08:00:00,135.0,270.0,3122.0,0.4,0.9832402234636871,1.0,0.25,680.0,0.0,0.0,34.0
685,2018-08-17T09:00:00,101.0,202.0,2906.0,0.0,0.9681528662420382,0.0,0.0,601.0,0.0,1.0,23.0
686,2018-08-17T10:00:00,151.0,302.0,3061.0,0.0,0.9428571428571428,0.0,0.0,664.0,0.0,0.0,34.0
687,2018-08-17T11:00:00,273.0,546.0,3157.0,0.30769230769230765,0.9508196721311475,0.6666666666666666,0.2,699.0,0.0,0.0,31.0
688,2018-08-17T12:00:00,297.0,594.0,3786.0,0.35294117647058826,0.9521739130434783,1.0,0.21428571428571427,860.0,0.0,1.0,57.0
689,2018-08-17T13:00:00,350.0,700.0,4220.0,0.0,0.92578125,0.0,0.0,957.0,0.0,2.0,65.0
690,2018-08-17T14:00:00,389.0,778.0,4595.0,0.1,0.9387755102040817,1.0,0.05263157894736842,1092.0,0.0,0.0,82.0
691,2018-08-17T15:00:00,566.0,1132.0,4879.0,0.42424242424242425,0.9411764705882353,0.7777777777777778,0.2916666666666667,1175.0,0.0,0.0,115.0
692,2018-08-17T16:00:00,644.0,1288.0,4942.0,0.37209302325581395,0.9171779141104295,0.7272727272727273,0.25,1163.0,0.0,0.0,139.0
