,0,1,2,3,4
29,2018-07-21T19:37:53,1109.0,2218.0,0.3076923076923077,0.9381443298969072
30,2018-07-21T20:37:53,973.0,1946.0,0.3333333333333333,0.9288256227758007
31,2018-07-21T21:37:53,923.0,1846.0,0.25806451612903225,0.915129151291513
32,2018-07-21T22:37:53,808.0,1616.0,0.4444444444444444,0.9431818181818182
33,2018-07-21T23:37:53,956.0,1912.0,0.5853658536585367,0.9317269076305221
34,2018-07-22T00:37:53,1463.0,2926.0,0.36734693877551017,0.8724279835390947
35,2018-07-22T01:37:53,1932.0,3864.0,0.5869565217391305,0.8647686832740213
36,2018-07-22T02:37:53,2942.0,5884.0,0.4776119402985075,0.8745519713261649
37,2018-07-22T03:37:53,2216.0,4432.0,0.5084745762711865,0.8875968992248062
38,2018-07-22T04:37:53,1689.0,3378.0,0.6222222222222222,0.9343629343629344
39,2018-07-22T05:37:53,2063.0,4126.0,0.4583333333333333,0.8839285714285714
40,2018-07-22T06:37:53,1197.0,2394.0,0.3333333333333333,0.9396984924623115
41,2018-07-22T07:37:53,820.0,1640.0,0.7058823529411764,0.9732620320855615
42,2018-07-22T08:37:53,570.0,1140.0,0.0,0.9696969696969697
43,2018-07-22T09:37:53,477.0,954.0,0.4444444444444445,0.9673202614379085
44,2018-07-22T10:37:53,583.0,1166.0,0.0,0.9423076923076923
45,2018-07-22T11:37:53,977.0,1954.0,0.27272727272727276,0.9166666666666666
46,2018-07-22T12:37:53,1456.0,2912.0,0.2962962962962963,0.905940594059406
47,2018-07-22T13:37:53,1539.0,3078.0,0.3636363636363636,0.9135802469135802
48,2018-07-22T14:37:53,1549.0,3098.0,0.34782608695652173,0.8928571428571429
49,2018-07-22T15:37:53,1791.0,3582.0,0.4406779661016949,0.8932038834951457
50,2018-07-22T16:37:53,1502.0,3004.0,0.4444444444444444,0.9342105263157895
51,2018-07-22T17:37:53,1752.0,3504.0,0.3181818181818182,0.9074074074074074
52,2018-07-22T18:37:53,1497.0,2994.0,0.4090909090909091,0.9144736842105263
53,2018-07-22T19:37:53,1211.0,2422.0,0.3255813953488372,0.9042904290429042
54,2018-07-22T20:37:53,1097.0,2194.0,0.25,0.9163763066202091
55,2018-07-22T21:37:53,978.0,1956.0,0.0,0.9151943462897526
56,2018-07-22T22:37:53,947.0,1894.0,0.21428571428571427,0.9194139194139194
57,2018-07-22T23:37:53,875.0,1750.0,0.0,0.9210526315789473
58,2018-07-23T00:37:53,854.0,1708.0,0.5714285714285715,0.9645669291338582
59,2018-07-23T01:37:53,670.0,1340.0,0.09090909090909091,0.9233716475095786
60,2018-07-23T02:37:53,724.0,1448.0,0.2962962962962963,0.9291044776119403
61,2018-07-23T03:37:53,1220.0,2440.0,0.7007299270072994,0.8685897435897436
62,2018-07-23T04:37:53,1757.0,3514.0,0.7363184079601991,0.8403614457831325
63,2018-07-23T05:37:53,1120.0,2240.0,0.7101449275362318,0.855595667870036
64,2018-07-23T06:37:53,618.0,1236.0,0.5641025641025641,0.9251101321585903
65,2018-07-23T07:37:53,337.0,674.0,0.3448275862068966,0.9025641025641026
66,2018-07-23T08:37:53,295.0,590.0,0.6923076923076924,0.9572192513368984
67,2018-07-23T09:37:53,324.0,648.0,0.5185185185185185,0.93048128342246
68,2018-07-23T10:37:53,398.0,796.0,0.33333333333333337,0.9052132701421801
69,2018-07-23T11:37:53,592.0,1184.0,0.6885245901639344,0.9184549356223176
70,2018-07-23T12:37:53,865.0,1730.0,0.7238095238095238,0.9
71,2018-07-23T13:37:53,1271.0,2542.0,0.7368421052631579,0.9047619047619048
72,2018-07-23T14:37:53,1463.0,2926.0,0.6720000000000002,0.8891891891891892
73,2018-07-23T15:37:53,1360.0,2720.0,0.7288135593220338,0.9132791327913279
74,2018-07-23T16:37:53,1462.0,2924.0,0.7283950617283951,0.8868894601542416
75,2018-07-23T17:37:53,1228.0,2456.0,0.6379310344827587,0.8891820580474934
76,2018-07-23T18:37:53,1148.0,2296.0,0.5531914893617023,0.888
77,2018-07-23T19:37:53,950.0,1900.0,0.5384615384615384,0.8968481375358166
78,2018-07-23T20:37:53,944.0,1888.0,0.5294117647058824,0.9106145251396648
79,2018-07-23T21:37:53,909.0,1818.0,0.5066666666666666,0.8892215568862275
80,2018-07-23T22:37:53,882.0,1764.0,0.41558441558441556,0.8668639053254438
81,2018-07-23T23:37:53,1605.0,3210.0,0.6588235294117647,0.909375
82,2018-07-24T00:37:53,1426.0,2852.0,0.4363636363636364,0.8973509933774835
83,2018-07-24T01:37:53,1038.0,2076.0,0.5172413793103448,0.9075907590759076
84,2018-07-24T02:37:53,964.0,1928.0,0.44067796610169485,0.8888888888888888
85,2018-07-24T03:37:53,819.0,1638.0,0.5405405405405405,0.9427609427609428
86,2018-07-24T04:37:53,572.0,1144.0,0.4166666666666667,0.9414225941422594
87,2018-07-24T05:37:53,425.0,850.0,0.5161290322580644,0.9327354260089686
88,2018-07-24T06:37:53,253.0,506.0,0.3636363636363636,0.9619565217391305
89,2018-07-24T07:37:53,171.0,342.0,0.15384615384615385,0.9430051813471503
90,2018-07-24T08:37:53,137.0,274.0,0.2857142857142857,0.9717514124293786
91,2018-07-24T09:37:53,148.0,296.0,0.25,0.9259259259259259
92,2018-07-24T10:37:53,201.0,402.0,0.5,0.9680851063829787
93,2018-07-24T11:37:53,419.0,838.0,0.47058823529411764,0.9158878504672897
94,2018-07-24T12:37:53,438.0,876.0,0.6792452830188679,0.9346153846153846
95,2018-07-24T13:37:53,725.0,1450.0,0.6268656716417911,0.9169435215946844
96,2018-07-24T14:37:53,855.0,1710.0,0.5454545454545454,0.8958333333333334
97,2018-07-24T15:37:53,730.0,1460.0,0.5,0.9088319088319088
98,2018-07-24T16:37:53,883.0,1766.0,0.4691358024691359,0.8853333333333333
99,2018-07-24T17:37:53,1076.0,2152.0,0.4864864864864865,0.8975741239892183
100,2018-07-24T18:37:53,756.0,1512.0,0.3018867924528302,0.8948863636363636
101,2018-07-24T19:37:53,653.0,1306.0,0.3902439024390244,0.9285714285714286
102,2018-07-24T20:37:53,785.0,1570.0,0.5757575757575758,0.9243243243243243
103,2018-07-24T21:37:53,885.0,1770.0,0.4383561643835617,0.8838526912181303
104,2018-07-24T22:37:53,725.0,1450.0,0.4363636363636364,0.9066265060240963
105,2018-07-24T23:37:53,584.0,1168.0,0.25641025641025644,0.8982456140350877
106,2018-07-25T00:37:53,591.0,1182.0,0.42857142857142855,0.891156462585034
107,2018-07-25T01:37:53,1208.0,2416.0,0.4931506849315069,0.8817891373801917
108,2018-07-25T02:37:53,1282.0,2564.0,0.4186046511627907,0.9174917491749175
109,2018-07-25T03:37:53,1550.0,3100.0,0.47058823529411764,0.8723404255319149
110,2018-07-25T04:37:53,1248.0,2496.0,0.4285714285714286,0.9111111111111111
111,2018-07-25T05:37:53,913.0,1826.0,0.2608695652173913,0.9241071428571429
112,2018-07-25T06:37:53,606.0,1212.0,0.34782608695652173,0.9226804123711341
113,2018-07-25T07:37:53,399.0,798.0,0.6153846153846153,0.9473684210526315
114,2018-07-25T08:37:53,358.0,716.0,0.5263157894736842,0.9508196721311475
115,2018-07-25T09:37:53,330.0,660.0,0.2857142857142857,0.9709302325581395
116,2018-07-25T10:37:53,578.0,1156.0,0.15384615384615385,0.9388888888888889
117,2018-07-25T11:37:53,743.0,1486.0,0.37499999999999994,0.9074074074074074
118,2018-07-25T12:37:53,856.0,1712.0,0.1111111111111111,0.8714859437751004
119,2018-07-25T13:37:53,893.0,1786.0,0.4583333333333333,0.9124579124579124
120,2018-07-25T14:37:53,1025.0,2050.0,0.5,0.9130434782608695
121,2018-07-25T15:37:53,1010.0,2020.0,0.4918032786885246,0.9093567251461988
122,2018-07-25T16:37:53,1116.0,2232.0,0.43137254901960786,0.9187675070028011
123,2018-07-25T17:37:53,1286.0,2572.0,0.6176470588235294,0.9252873563218391
124,2018-07-25T18:37:53,1290.0,2580.0,0.2222222222222222,0.9169139465875371
125,2018-07-25T19:37:53,1734.0,3468.0,0.5507246376811594,0.9166666666666666
126,2018-07-25T20:37:53,1552.0,3104.0,0.31746031746031744,0.8792134831460674
127,2018-07-25T21:37:53,1504.0,3008.0,0.37037037037037035,0.8978978978978979
128,2018-07-25T22:37:53,1089.0,2178.0,0.32,0.89375
129,2018-07-25T23:37:53,1020.0,2040.0,0.358974358974359,0.9163879598662207
130,2018-07-26T00:37:53,1685.0,3370.0,0.44067796610169496,0.888135593220339
131,2018-07-26T01:37:53,1965.0,3930.0,0.3181818181818182,0.8958333333333334
132,2018-07-26T02:37:53,1432.0,2864.0,0.52,0.9163763066202091
133,2018-07-26T03:37:53,1108.0,2216.0,0.36363636363636365,0.922509225092251
134,2018-07-26T04:37:53,798.0,1596.0,0.631578947368421,0.9727626459143969
135,2018-07-26T05:37:53,663.0,1326.0,0.15384615384615385,0.9455445544554455
136,2018-07-26T06:37:53,424.0,848.0,0.13333333333333333,0.934010152284264
137,2018-07-26T07:37:53,358.0,716.0,0.46153846153846156,0.9282051282051282
138,2018-07-26T08:37:53,238.0,476.0,0.0,0.9415204678362573
139,2018-07-26T09:37:53,239.0,478.0,0.5454545454545454,0.967948717948718
140,2018-07-26T10:37:53,243.0,486.0,0.16666666666666669,0.9468085106382979
141,2018-07-26T11:37:53,437.0,874.0,0.4,0.9436619718309859
142,2018-07-26T12:37:53,522.0,1044.0,0.25,0.9282868525896414
143,2018-07-26T13:37:53,594.0,1188.0,0.5217391304347825,0.9619377162629758
144,2018-07-26T14:37:53,722.0,1444.0,0.46511627906976755,0.9243421052631579
145,2018-07-26T15:37:53,657.0,1314.0,0.3783783783783784,0.928125
146,2018-07-26T16:37:53,962.0,1924.0,0.4074074074074075,0.9098591549295775
147,2018-07-26T17:37:53,936.0,1872.0,0.46511627906976744,0.9331395348837209
148,2018-07-26T18:37:53,892.0,1784.0,0.4102564102564102,0.9303030303030303
149,2018-07-26T19:37:53,800.0,1600.0,0.43243243243243246,0.9363636363636364
150,2018-07-26T20:37:53,696.0,1392.0,0.4,0.897196261682243
151,2018-07-26T21:37:53,655.0,1310.0,0.31578947368421056,0.959375
152,2018-07-26T22:37:53,638.0,1276.0,0.24,0.939873417721519
153,2018-07-26T23:37:53,710.0,1420.0,0.4166666666666667,0.9517241379310345
154,2018-07-27T00:37:53,593.0,1186.0,0.41379310344827586,0.937037037037037
155,2018-07-27T01:37:53,571.0,1142.0,0.35714285714285715,0.9343065693430657
156,2018-07-27T02:37:53,578.0,1156.0,0.4137931034482759,0.9403508771929825
157,2018-07-27T03:37:53,665.0,1330.0,0.33333333333333337,0.9405204460966543
158,2018-07-27T04:37:53,450.0,900.0,0.18181818181818182,0.9613733905579399
159,2018-07-27T05:37:53,326.0,652.0,0.0,0.9478672985781991
160,2018-07-27T06:37:53,182.0,364.0,0.33333333333333337,0.9789473684210527
161,2018-07-27T07:37:53,172.0,344.0,0.33333333333333337,0.9791666666666666
162,2018-07-27T08:37:53,93.0,186.0,0.0,0.9717514124293786
163,2018-07-27T09:37:53,116.0,232.0,0.2857142857142857,0.9698795180722891
164,2018-07-27T10:37:53,134.0,268.0,0.22222222222222224,0.9606741573033708
165,2018-07-27T11:37:53,236.0,472.0,0.2857142857142857,0.9521531100478469
166,2018-07-27T12:37:53,310.0,620.0,0.13333333333333333,0.9432314410480349
167,2018-07-27T13:37:53,330.0,660.0,0.125,0.9498207885304659
168,2018-07-27T14:37:53,373.0,746.0,0.39999999999999997,0.9331210191082803
169,2018-07-27T15:37:53,403.0,806.0,0.6470588235294118,0.9642857142857143
170,2018-07-27T16:37:53,363.0,726.0,0.3333333333333333,0.9401197604790419
171,2018-07-27T17:37:53,473.0,946.0,0.375,0.9384615384615385
172,2018-07-27T18:37:53,680.0,1360.0,0.2962962962962963,0.935374149659864
173,2018-07-27T19:37:53,2104.0,4208.0,0.5396825396825397,0.913946587537092
174,2018-07-27T20:37:53,1516.0,3032.0,0.41379310344827586,0.946875
175,2018-07-27T21:37:53,1179.0,2358.0,0.4375,0.9403973509933775
176,2018-07-27T22:37:53,1132.0,2264.0,0.2857142857142857,0.8951048951048951
177,2018-07-27T23:37:53,915.0,1830.0,0.2608695652173913,0.9363295880149812
178,2018-07-28T00:37:53,794.0,1588.0,0.4166666666666667,0.9457364341085271
179,2018-07-28T01:37:53,783.0,1566.0,0.5333333333333333,0.9465648854961832
180,2018-07-28T02:37:53,758.0,1516.0,0.10526315789473684,0.9333333333333333
181,2018-07-28T03:37:53,678.0,1356.0,0.5454545454545454,0.9390243902439024
182,2018-07-28T04:37:53,844.0,1688.0,0.31578947368421056,0.9386792452830188
183,2018-07-28T05:37:53,565.0,1130.0,0.5,0.9585492227979274
184,2018-07-28T06:37:53,381.0,762.0,0.5333333333333333,0.9617486338797814
185,2018-07-28T07:37:53,315.0,630.0,0.0,0.9698795180722891
186,2018-07-28T08:37:53,195.0,390.0,0.0,0.9808917197452229
187,2018-07-28T09:37:53,214.0,428.0,0.33333333333333337,0.9753086419753086
188,2018-07-28T10:37:53,225.0,450.0,0.2222222222222222,0.9570552147239264
189,2018-07-28T11:37:53,336.0,672.0,0.33333333333333337,0.9555555555555556
190,2018-07-28T12:37:53,525.0,1050.0,0.3,0.9289340101522843
191,2018-07-28T13:37:53,716.0,1432.0,0.45454545454545453,0.951417004048583
192,2018-07-28T14:37:53,907.0,1814.0,0.6129032258064516,0.9157894736842105
193,2018-07-28T15:37:53,858.0,1716.0,0.37837837837837834,0.9172661870503597
194,2018-07-28T16:37:53,897.0,1794.0,0.2,0.8922558922558923
195,2018-07-28T17:37:53,684.0,1368.0,0.4666666666666667,0.942652329749104
196,2018-07-28T18:37:53,567.0,1134.0,0.375,0.9280575539568345
197,2018-07-28T19:37:53,584.0,1168.0,0.47058823529411764,0.9359430604982206
198,2018-07-28T20:37:53,553.0,1106.0,0.23529411764705882,0.9078014184397163
199,2018-07-28T21:37:53,884.0,1768.0,0.42424242424242425,0.9272030651340997
200,2018-07-28T22:37:53,628.0,1256.0,0.23529411764705882,0.948
201,2018-07-28T23:37:53,597.0,1194.0,0.24999999999999997,0.927710843373494
202,2018-07-29T00:37:53,584.0,1168.0,0.0,0.9428571428571428
203,2018-07-29T01:37:53,487.0,974.0,0.21052631578947367,0.9377593360995851
204,2018-07-29T02:37:53,528.0,1056.0,0.6842105263157894,0.9518072289156626
205,2018-07-29T03:37:53,687.0,1374.0,0.4,0.9491525423728814
206,2018-07-29T04:37:53,344.0,688.0,0.0,0.9433962264150944
207,2018-07-29T05:37:53,281.0,562.0,0.2666666666666667,0.9427083333333334
208,2018-07-29T06:37:53,229.0,458.0,0.4285714285714285,0.9529411764705882
209,2018-07-29T07:37:53,205.0,410.0,0.782608695652174,0.9712643678160919
210,2018-07-29T08:37:53,155.0,310.0,0.5882352941176471,0.9545454545454546
211,2018-07-29T09:37:53,157.0,314.0,0.5555555555555556,0.9493670886075949
212,2018-07-29T10:37:53,155.0,310.0,0.7058823529411764,0.9693251533742331
213,2018-07-29T11:37:53,194.0,388.0,0.5333333333333333,0.9575757575757575
214,2018-07-29T12:37:53,303.0,606.0,0.13333333333333333,0.9356435643564357
215,2018-07-29T13:37:53,388.0,776.0,0.32000000000000006,0.9276595744680851
216,2018-07-29T14:37:53,537.0,1074.0,0.37499999999999994,0.9236641221374046
217,2018-07-29T15:37:53,572.0,1144.0,0.5333333333333333,0.9302325581395349
218,2018-07-29T16:37:53,632.0,1264.0,0.4210526315789474,0.921146953405018
219,2018-07-29T17:37:53,590.0,1180.0,0.23076923076923078,0.9305555555555556
220,2018-07-29T18:37:53,548.0,1096.0,0.30303030303030304,0.9225589225589226
221,2018-07-29T19:37:53,476.0,952.0,0.2857142857142857,0.9489795918367347
222,2018-07-29T20:37:53,730.0,1460.0,0.372093023255814,0.9087837837837838
223,2018-07-29T21:37:53,426.0,852.0,0.45161290322580644,0.9392857142857143
224,2018-07-29T22:37:53,393.0,786.0,0.3846153846153846,0.9432624113475178
225,2018-07-29T23:37:53,418.0,836.0,0.3846153846153846,0.9357429718875502
226,2018-07-30T00:37:53,481.0,962.0,0.35714285714285715,0.926530612244898
227,2018-07-30T01:37:53,437.0,874.0,0.3333333333333333,0.937007874015748
228,2018-07-30T02:37:53,283.0,566.0,0.4347826086956522,0.946058091286307
229,2018-07-30T03:37:53,234.0,468.0,0.2857142857142857,0.9344978165938864
230,2018-07-30T04:37:53,187.0,374.0,0.47058823529411764,0.957345971563981
231,2018-07-30T05:37:53,185.0,370.0,0.5714285714285715,0.9381443298969072
232,2018-07-30T06:37:53,105.0,210.0,0.2222222222222222,0.9590643274853801
233,2018-07-30T07:37:53,124.0,248.0,0.5,0.9526627218934911
234,2018-07-30T08:37:53,76.0,152.0,0.0,0.9513888888888888
235,2018-07-30T09:37:53,68.0,136.0,0.0,0.9754601226993865
236,2018-07-30T10:37:53,84.0,168.0,0.0,0.9835164835164835
237,2018-07-30T11:37:53,246.0,492.0,0.5454545454545454,0.9751243781094527
238,2018-07-30T12:37:53,411.0,822.0,0.6190476190476191,0.9307359307359307
239,2018-07-30T13:37:53,456.0,912.0,0.43243243243243246,0.9182879377431906
240,2018-07-30T14:37:53,416.0,832.0,0.6341463414634146,0.9494949494949495
241,2018-07-30T15:37:53,389.0,778.0,0.4864864864864865,0.939297124600639
242,2018-07-30T16:37:53,617.0,1234.0,0.4583333333333333,0.9226190476190477
243,2018-07-30T17:37:53,643.0,1286.0,0.5116279069767441,0.9367469879518072
244,2018-07-30T18:37:53,617.0,1234.0,0.24390243902439024,0.9046153846153846
245,2018-07-30T19:37:53,701.0,1402.0,0.425531914893617,0.9153605015673981
246,2018-07-30T20:37:53,678.0,1356.0,0.33333333333333337,0.9161676646706587
247,2018-07-30T21:37:53,531.0,1062.0,0.48648648648648646,0.941717791411043
248,2018-07-30T22:37:53,730.0,1460.0,0.5405405405405406,0.9438943894389439
249,2018-07-30T23:37:53,617.0,1234.0,0.45714285714285713,0.9326241134751773
250,2018-07-31T00:37:53,634.0,1268.0,0.29411764705882354,0.9154929577464789
251,2018-07-31T01:37:53,796.0,1592.0,0.375,0.9283154121863799
252,2018-07-31T02:37:53,1047.0,2094.0,0.29411764705882354,0.9117647058823529
253,2018-07-31T03:37:53,1492.0,2984.0,0.368421052631579,0.90625
254,2018-07-31T04:37:53,945.0,1890.0,0.08695652173913043,0.9106382978723404
255,2018-07-31T05:37:53,672.0,1344.0,0.14285714285714285,0.943127962085308
256,2018-07-31T06:37:53,432.0,864.0,0.25,0.9695431472081218
257,2018-07-31T07:37:53,273.0,546.0,0.0,0.9540229885057471
258,2018-07-31T08:37:53,202.0,404.0,0.0,0.9620253164556962
259,2018-07-31T09:37:53,300.0,600.0,0.0,0.9483870967741935
260,2018-07-31T10:37:53,324.0,648.0,0.22222222222222224,0.96045197740113
261,2018-07-31T11:37:53,513.0,1026.0,0.47058823529411764,0.9166666666666666
262,2018-07-31T12:37:53,941.0,1882.0,0.4680851063829787,0.9038461538461539
263,2018-07-31T13:37:53,2519.0,5038.0,0.5934065934065933,0.8840125391849529
264,2018-07-31T14:37:53,2641.0,5282.0,0.5686274509803921,0.8753541076487252
265,2018-07-31T15:37:53,2556.0,5112.0,0.6129032258064516,0.8723404255319149
266,2018-07-31T16:37:53,1966.0,3932.0,0.48717948717948717,0.8876404494382022
267,2018-07-31T17:37:53,1568.0,3136.0,0.3492063492063492,0.8838526912181303
268,2018-07-31T18:37:53,1398.0,2796.0,0.5538461538461539,0.913946587537092
269,2018-07-31T19:37:53,1292.0,2584.0,0.4067796610169491,0.8948948948948949
270,2018-07-31T20:37:53,1641.0,3282.0,0.6197183098591549,0.9266304347826086
271,2018-07-31T21:37:53,1341.0,2682.0,0.2857142857142857,0.9096385542168675
272,2018-07-31T22:37:53,1560.0,3120.0,0.5423728813559322,0.916923076923077
273,2018-07-31T23:37:53,1338.0,2676.0,0.4918032786885246,0.898360655737705
274,2018-08-01T00:37:53,1339.0,2678.0,0.47826086956521735,0.9163763066202091
275,2018-08-01T01:37:53,1341.0,2682.0,0.33333333333333337,0.9078947368421053
276,2018-08-01T02:37:53,1212.0,2424.0,0.2978723404255319,0.8928571428571429
277,2018-08-01T03:37:53,994.0,1988.0,0.28571428571428575,0.927007299270073
278,2018-08-01T04:37:53,852.0,1704.0,0.24242424242424243,0.9045801526717557
279,2018-08-01T05:37:53,518.0,1036.0,0.15384615384615385,0.9476190476190476
280,2018-08-01T06:37:53,341.0,682.0,0.5384615384615385,0.9361702127659575
281,2018-08-01T07:37:53,283.0,566.0,0.15384615384615385,0.9435897435897436
282,2018-08-01T08:37:53,225.0,450.0,0.4,0.9444444444444444
283,2018-08-01T09:37:53,193.0,386.0,0.3636363636363636,0.9548387096774194
284,2018-08-01T10:37:53,241.0,482.0,0.19999999999999998,0.953757225433526
285,2018-08-01T11:37:53,408.0,816.0,0.5714285714285715,0.9722222222222222
286,2018-08-01T12:37:53,686.0,1372.0,0.20512820512820512,0.875
287,2018-08-01T13:37:53,748.0,1496.0,0.37837837837837834,0.9212328767123288
288,2018-08-01T14:37:53,715.0,1430.0,0.2962962962962963,0.8855421686746988
289,2018-08-01T15:37:53,868.0,1736.0,0.22641509433962267,0.8835227272727273
290,2018-08-01T16:37:53,724.0,1448.0,0.2439024390243903,0.9121813031161473
291,2018-08-01T17:37:53,704.0,1408.0,0.1875,0.9263456090651558
292,2018-08-01T18:37:53,541.0,1082.0,0.5,0.9395770392749244
293,2018-08-01T19:37:53,491.0,982.0,0.39999999999999997,0.9361702127659575
294,2018-08-01T20:37:53,1133.0,2266.0,0.36000000000000004,0.9039039039039038
295,2018-08-01T21:37:53,1941.0,3882.0,0.4590163934426229,0.90625
296,2018-08-01T22:37:53,1401.0,2802.0,0.5074626865671641,0.8981481481481481
297,2018-08-01T23:37:53,1380.0,2760.0,0.5000000000000001,0.933993399339934
298,2018-08-02T00:37:53,1015.0,2030.0,0.3255813953488372,0.8937728937728938
299,2018-08-02T01:37:53,866.0,1732.0,0.11764705882352941,0.9456521739130435
300,2018-08-02T02:37:53,788.0,1576.0,0.1904761904761905,0.9399293286219081
301,2018-08-02T03:37:53,800.0,1600.0,0.35714285714285715,0.9330855018587361
302,2018-08-02T04:37:53,543.0,1086.0,0.0909090909090909,0.9173553719008265
303,2018-08-02T05:37:53,371.0,742.0,0.3636363636363636,0.9669811320754716
304,2018-08-02T06:37:53,248.0,496.0,0.0,0.9565217391304348
305,2018-08-02T07:37:53,230.0,460.0,0.0,0.9347826086956522
306,2018-08-02T08:37:53,159.0,318.0,0.0,0.9512195121951219
307,2018-08-02T09:37:53,199.0,398.0,0.25,0.9651162790697675
308,2018-08-02T10:37:53,225.0,450.0,0.2857142857142857,0.9736842105263158
309,2018-08-02T11:37:53,339.0,678.0,0.5333333333333333,0.9660194174757282
310,2018-08-02T12:37:53,555.0,1110.0,0.37037037037037035,0.9343629343629344
311,2018-08-02T13:37:53,555.0,1110.0,0.3529411764705882,0.9249146757679181
312,2018-08-02T14:37:53,630.0,1260.0,0.37837837837837834,0.9274447949526814
313,2018-08-02T15:37:53,637.0,1274.0,0.6333333333333333,0.933933933933934
314,2018-08-02T16:37:53,645.0,1290.0,0.5818181818181818,0.9321533923303835
315,2018-08-02T17:37:53,651.0,1302.0,0.4081632653061224,0.9142011834319527
316,2018-08-02T18:37:53,543.0,1086.0,0.28571428571428575,0.931129476584022
317,2018-08-02T19:37:53,738.0,1476.0,0.4864864864864865,0.9425981873111783
318,2018-08-02T20:37:53,639.0,1278.0,0.3478260869565218,0.9120234604105572
319,2018-08-02T21:37:53,456.0,912.0,0.5306122448979591,0.9278996865203761
320,2018-08-02T22:37:53,446.0,892.0,0.6153846153846154,0.9365079365079365
321,2018-08-02T23:37:53,429.0,858.0,0.3829787234042553,0.9003436426116839
322,2018-08-03T00:37:53,341.0,682.0,0.26666666666666666,0.9249146757679181
323,2018-08-03T01:37:53,384.0,768.0,0.711111111111111,0.9550173010380623
324,2018-08-03T02:37:53,325.0,650.0,0.32,0.9411764705882353
325,2018-08-03T03:37:53,414.0,828.0,0.5384615384615384,0.9577464788732394
326,2018-08-03T04:37:53,278.0,556.0,0.22222222222222224,0.9467680608365019
327,2018-08-03T05:37:53,250.0,500.0,0.4210526315789474,0.9527896995708155
328,2018-08-03T06:37:53,143.0,286.0,0.4,0.9545454545454546
329,2018-08-03T07:37:53,123.0,246.0,0.888888888888889,0.9949494949494949
330,2018-08-03T08:37:53,77.0,154.0,0.4,0.9827586206896551
331,2018-08-03T09:37:53,128.0,256.0,0.888888888888889,0.9939393939393939
332,2018-08-03T10:37:53,133.0,266.0,0.5,0.9567567567567568
333,2018-08-03T11:37:53,188.0,376.0,0.47058823529411764,0.9563106796116505
334,2018-08-03T12:37:53,204.0,408.0,0.5,0.9663865546218487
335,2018-08-03T13:37:53,376.0,752.0,0.5,0.9452054794520548
336,2018-08-03T14:37:53,415.0,830.0,0.5853658536585367,0.9473684210526315
337,2018-08-03T15:37:53,555.0,1110.0,0.4736842105263158,0.9418604651162791
338,2018-08-03T16:37:53,976.0,1952.0,0.6575342465753425,0.9338624338624338
339,2018-08-03T17:37:53,904.0,1808.0,0.43478260869565216,0.9259259259259259
340,2018-08-03T18:37:53,658.0,1316.0,0.4680851063829787,0.9253731343283582
341,2018-08-03T19:37:53,684.0,1368.0,0.48275862068965514,0.9104477611940298
